REPORT_DATE,PEOPLE_POSITIVE_NEW_CASES_COUNT,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
2021-07-02,20381,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0,16783.0
2021-07-03,3924,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0,19437.0
2021-07-04,2866,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0,-24084.0
2021-07-05,4520,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0,10372.0
2021-07-06,26904,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0,6098.0
2021-07-07,30170,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0,19334.0
2021-07-08,49196,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0,14068.0
2021-07-09,35215,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0,20601.0
2021-07-10,7647,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0,15745.0
2021-07-11,5457,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0,16719.0
2021-07-12,35193,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0,8210.0
2021-07-13,42860,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0,6746.0
2021-07-14,37960,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0,15040.0
2021-07-15,35875,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0,11824.0
2021-07-16,52036,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0,14378.0
2021-07-17,12246,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0,12130.0
2021-07-18,8842,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0,12606.0
2021-07-19,58876,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0,7493.0
2021-07-20,61886,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0,4019.0
2021-07-21,59967,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0,15771.0
2021-07-22,65239,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0,12706.0
2021-07-23,82007,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0,14026.0
2021-07-24,21223,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0,14668.0
2021-07-25,13424,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0,14821.0
2021-07-26,92713,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0,6753.0
2021-07-27,106689,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0,4040.0
2021-07-28,84783,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0,15475.0
2021-07-29,97695,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0,15694.0
2021-07-30,122119,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0,15963.0
2021-07-31,28962,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0,64881.0
2021-08-01,22125,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0,20381.0
2021-08-02,135365,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0,3924.0
2021-08-03,150079,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0,2866.0
2021-08-04,111908,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0,4520.0
2021-08-05,125621,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0,26904.0
2021-08-06,167259,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0,30170.0
2021-08-07,41642,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0,49196.0
2021-08-08,35176,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0,35215.0
2021-08-09,177782,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0,7647.0
2021-08-10,161634,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0,5457.0
2021-08-11,154962,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0,35193.0
2021-08-12,137397,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0,42860.0
2021-08-13,185919,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0,37960.0
2021-08-14,48824,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0,35875.0
2021-08-15,42559,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0,52036.0
2021-08-16,258672,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0,12246.0
2021-08-17,143871,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0,8842.0
2021-08-18,164435,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0,58876.0
2021-08-19,159304,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0,61886.0
2021-08-20,197856,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0,59967.0
2021-08-21,77421,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0,65239.0
2021-08-22,39557,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0,82007.0
2021-08-23,265214,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0,21223.0
2021-08-24,149764,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0,13424.0
2021-08-25,169873,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0,92713.0
2021-08-26,186478,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0,106689.0
2021-08-27,194662,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0,84783.0
2021-08-28,84435,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0,97695.0
2021-08-29,41466,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0,122119.0
2021-08-30,279452,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0,28962.0
2021-08-31,159705,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0,22125.0
2021-09-01,210214,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0,135365.0
2021-09-02,174927,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0,150079.0
2021-09-03,190370,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0,111908.0
2021-09-04,65123,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0,125621.0
2021-09-05,43733,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0,167259.0
2021-09-06,76470,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0,41642.0
2021-09-07,300769,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0,35176.0
2021-09-08,183470,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0,177782.0
2021-09-09,170208,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0,161634.0
2021-09-10,175104,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0,154962.0
2021-09-11,73494,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0,137397.0
2021-09-12,38944,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0,185919.0
2021-09-13,284477,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0,48824.0
2021-09-14,152417,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0,42559.0
2021-09-15,169868,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0,258672.0
2021-09-16,154285,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0,143871.0
2021-09-17,166451,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0,164435.0
2021-09-18,67843,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0,159304.0
2021-09-19,39653,67843.0,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0,197856.0
2021-09-20,207620,39653.0,67843.0,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0,77421.0
2021-09-21,129693,207620.0,39653.0,67843.0,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0,39557.0
2021-09-22,147036,129693.0,207620.0,39653.0,67843.0,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0,265214.0
2021-09-23,127443,147036.0,129693.0,207620.0,39653.0,67843.0,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0,149764.0
2021-09-24,139561,127443.0,147036.0,129693.0,207620.0,39653.0,67843.0,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0,169873.0
2021-09-25,51254,139561.0,127443.0,147036.0,129693.0,207620.0,39653.0,67843.0,166451.0,154285.0,169868.0,152417.0,284477.0,38944.0,73494.0,175104.0,170208.0,183470.0,300769.0,76470.0,43733.0,65123.0,190370.0,174927.0,210214.0,159705.0,279452.0,41466.0,84435.0,194662.0,186478.0
